"OBJECTID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","HASC_2","CCN_2","CCA_2","TYPE_2","ENGTYPE_2","NL_NAME_2","VARNAME_2"
643,15,"AUS","Australia",7,"Queensland",643,"Kilcoy","AU.QL.KC",NA,"","Shire","Shire","",""
644,15,"AUS","Australia",7,"Queensland",644,"Kilkivan","AU.QL.KK",NA,"","Shire","Shire","",""
645,15,"AUS","Australia",7,"Queensland",645,"Kingaroy","AU.QL.KI",NA,"","Shire","Shire","",""
646,15,"AUS","Australia",7,"Queensland",646,"Kingsholme-Upper Coomera","",NA,"","Unknown","Unknown","",""
647,15,"AUS","Australia",7,"Queensland",647,"Kingston","",NA,"","Unknown","Unknown","",""
648,15,"AUS","Australia",7,"Queensland",648,"Kirwan","",NA,"","Unknown","Unknown","",""
649,15,"AUS","Australia",7,"Queensland",649,"Kolan","AU.QL.KL",NA,"","Shire","Shire","",""
650,15,"AUS","Australia",7,"Queensland",650,"Kowanyama","AU.QL.KW",NA,"","Community Government Council","Community Government Council","",""
651,15,"AUS","Australia",7,"Queensland",651,"Kubin","",NA,"","Unknown","Unknown","",""
652,15,"AUS","Australia",7,"Queensland",652,"Kuraby","",NA,"","Unknown","Unknown","",""
653,15,"AUS","Australia",7,"Queensland",653,"Laidley","AU.QL.LA",NA,"","Shire","Shire","",""
654,15,"AUS","Australia",7,"Queensland",654,"Lawnton","",NA,"","Unknown","Unknown","",""
655,15,"AUS","Australia",7,"Queensland",655,"Livingstone - Pt A","",NA,"","Shire","Shire","",""
656,15,"AUS","Australia",7,"Queensland",656,"Livingstone - Pt B","",NA,"","Shire","Shire","",""
657,15,"AUS","Australia",7,"Queensland",657,"Lockhart River","",NA,"","Shire","Shire","",""
658,15,"AUS","Australia",7,"Queensland",658,"Logan","AU.QL.LG",NA,"","City","City","","Logan Bal"
659,15,"AUS","Australia",7,"Queensland",659,"Loganholme","",NA,"","Unknown","Unknown","",""
660,15,"AUS","Australia",7,"Queensland",660,"Loganlea","",NA,"","Unknown","Unknown","",""
661,15,"AUS","Australia",7,"Queensland",661,"Longreach","AU.QL.LR",NA,"","Shire","Shire","",""
662,15,"AUS","Australia",7,"Queensland",662,"Lota","",NA,"","Unknown","Unknown","",""
663,15,"AUS","Australia",7,"Queensland",663,"Lutwyche","",NA,"","Unknown","Unknown","",""
664,15,"AUS","Australia",7,"Queensland",664,"Mabuiag","",NA,"","Unknown","Unknown","",""
665,15,"AUS","Australia",7,"Queensland",665,"MacGregor","",NA,"","Unknown","Unknown","",""
666,15,"AUS","Australia",7,"Queensland",666,"Mackay - Pt A","",NA,"","City","City","",""
667,15,"AUS","Australia",7,"Queensland",667,"Mackay - Pt B","",NA,"","City","City","",""
668,15,"AUS","Australia",7,"Queensland",668,"Magnetic Island","",NA,"","Unknown","Unknown","",""
669,15,"AUS","Australia",7,"Queensland",669,"Main Beach-South Stradbroke","",NA,"","Unknown","Unknown","",""
670,15,"AUS","Australia",7,"Queensland",670,"Manly West","",NA,"","Unknown","Unknown","",""
671,15,"AUS","Australia",7,"Queensland",671,"Manly","",NA,"","Unknown","Unknown","",""
672,15,"AUS","Australia",7,"Queensland",672,"Mansfield","",NA,"","Unknown","Unknown","",""
673,15,"AUS","Australia",7,"Queensland",673,"Mapoon","",NA,"","Shire","Shire","",""
674,15,"AUS","Australia",7,"Queensland",674,"Mareeba","AU.QL.ME",NA,"","Shire","Shire","",""
675,15,"AUS","Australia",7,"Queensland",675,"Margate-Woody Point","",NA,"","Unknown","Unknown","",""
676,15,"AUS","Australia",7,"Queensland",676,"Maroochy - Buderim","",NA,"","Shire","Shire","",""
677,15,"AUS","Australia",7,"Queensland",677,"Maroochy - Coastal North","",NA,"","Shire","Shire","",""
678,15,"AUS","Australia",7,"Queensland",678,"Maroochy - Maroochydore","",NA,"","Shire","Shire","",""
679,15,"AUS","Australia",7,"Queensland",679,"Maroochy - Mooloolaba","",NA,"","Shire","Shire","",""
680,15,"AUS","Australia",7,"Queensland",680,"Maroochy - Nambour","",NA,"","Shire","Shire","",""
681,15,"AUS","Australia",7,"Queensland",681,"Maroochy - Paynter-Petrie Creek","",NA,"","Shire","Shire","",""
682,15,"AUS","Australia",7,"Queensland",682,"Maroochy","AU.QL.MY",NA,"","Shire","Shire","","Maroochy Bal"
683,15,"AUS","Australia",7,"Queensland",683,"Marsden","",NA,"","Unknown","Unknown","",""
684,15,"AUS","Australia",7,"Queensland",684,"Maryborough","AU.QL.MA",NA,"","City","City","",""
685,15,"AUS","Australia",7,"Queensland",685,"McDowall","",NA,"","Unknown","Unknown","",""
686,15,"AUS","Australia",7,"Queensland",686,"McKinlay","AU.QL.MC",NA,"","Shire","Shire","",""
687,15,"AUS","Australia",7,"Queensland",687,"Mermaid Wtrs-Clear Is. Wtrs","",NA,"","Unknown","Unknown","",""
688,15,"AUS","Australia",7,"Queensland",688,"Mer","",NA,"","Unknown","Unknown","",""
689,15,"AUS","Australia",7,"Queensland",689,"Miami","",NA,"","Unknown","Unknown","",""
690,15,"AUS","Australia",7,"Queensland",690,"Middle Park","",NA,"","Unknown","Unknown","",""
691,15,"AUS","Australia",7,"Queensland",691,"Millmerran","AU.QL.ML",NA,"","Shire","Shire","",""
692,15,"AUS","Australia",7,"Queensland",692,"Milton","",NA,"","Unknown","Unknown","",""
693,15,"AUS","Australia",7,"Queensland",693,"Mirani","AU.QL.MR",NA,"","Shire","Shire","",""
694,15,"AUS","Australia",7,"Queensland",694,"Miriam Vale","AU.QL.MV",NA,"","Shire","Shire","",""
695,15,"AUS","Australia",7,"Queensland",695,"Mitchelton","",NA,"","Unknown","Unknown","",""
696,15,"AUS","Australia",7,"Queensland",696,"Moggill","",NA,"","Unknown","Unknown","",""
697,15,"AUS","Australia",7,"Queensland",697,"Molendinar","",NA,"","Unknown","Unknown","",""
698,15,"AUS","Australia",7,"Queensland",698,"Monto","AU.QL.MN",NA,"","Shire","Shire","",""
699,15,"AUS","Australia",7,"Queensland",699,"Moorooka","",NA,"","Unknown","Unknown","",""
700,15,"AUS","Australia",7,"Queensland",700,"Morayfield","",NA,"","Unknown","Unknown","",""
701,15,"AUS","Australia",7,"Queensland",701,"Moreton Island","",NA,"","Unknown","Unknown","",""
702,15,"AUS","Australia",7,"Queensland",702,"Morningside","",NA,"","Unknown","Unknown","",""
703,15,"AUS","Australia",7,"Queensland",703,"Mornington","AU.QL.MO",NA,"","Shire","Shire","",""
704,15,"AUS","Australia",7,"Queensland",704,"Mount Gravatt East","",NA,"","Unknown","Unknown","",""
705,15,"AUS","Australia",7,"Queensland",705,"Mount Gravatt","",NA,"","Unknown","Unknown","",""
706,15,"AUS","Australia",7,"Queensland",706,"Mount Isa","AU.QL.MI",NA,"","City","City","",""
707,15,"AUS","Australia",7,"Queensland",707,"Mount Morgan","AU.QL.MM",NA,"","Shire","Shire","",""
708,15,"AUS","Australia",7,"Queensland",708,"Mount Ommaney","",NA,"","Unknown","Unknown","",""
709,15,"AUS","Australia",7,"Queensland",709,"Mt Louisa-Mt St John-Bohle","",NA,"","Unknown","Unknown","",""
710,15,"AUS","Australia",7,"Queensland",710,"Mt Warren Park","",NA,"","Unknown","Unknown","",""
711,15,"AUS","Australia",7,"Queensland",711,"Mudgeeraba-Reedy Creek","",NA,"","Unknown","Unknown","",""
712,15,"AUS","Australia",7,"Queensland",712,"Mundingburra","",NA,"","Unknown","Unknown","",""
713,15,"AUS","Australia",7,"Queensland",713,"Mundubbera","AU.QL.MD",NA,"","Shire","Shire","",""
714,15,"AUS","Australia",7,"Queensland",714,"Murarrie","",NA,"","Unknown","Unknown","",""
715,15,"AUS","Australia",7,"Queensland",715,"Murgon","AU.QL.MG",NA,"","Shire","Shire","",""
716,15,"AUS","Australia",7,"Queensland",716,"Murilla","AU.QL.MU",NA,"","Shire","Shire","",""
717,15,"AUS","Australia",7,"Queensland",717,"Murray","",NA,"","Unknown","Unknown","",""
718,15,"AUS","Australia",7,"Queensland",718,"Murweh","AU.QL.MW",NA,"","Shire","Shire","",""
719,15,"AUS","Australia",7,"Queensland",719,"Nanango","AU.QL.NA",NA,"","Shire","Shire","",""
720,15,"AUS","Australia",7,"Queensland",720,"Napranum","",NA,"","Shire","Shire","",""
721,15,"AUS","Australia",7,"Queensland",721,"Nathan","",NA,"","Unknown","Unknown","",""
722,15,"AUS","Australia",7,"Queensland",722,"Nebo","AU.QL.NE",NA,"","Shire","Shire","",""
723,15,"AUS","Australia",7,"Queensland",723,"Nerang","",NA,"","Unknown","Unknown","",""
724,15,"AUS","Australia",7,"Queensland",724,"New Farm","",NA,"","Unknown","Unknown","",""
725,15,"AUS","Australia",7,"Queensland",725,"New Mapoon","",NA,"","Shire","Shire","",""
726,15,"AUS","Australia",7,"Queensland",726,"Newmarket","",NA,"","Unknown","Unknown","",""
727,15,"AUS","Australia",7,"Queensland",727,"Newstead","",NA,"","Unknown","Unknown","",""
728,15,"AUS","Australia",7,"Queensland",728,"Noosa - Noosa-Noosaville","",NA,"","Shire","Shire","",""
729,15,"AUS","Australia",7,"Queensland",729,"Noosa - Sunshine-Peregian","",NA,"","Shire","Shire","",""
730,15,"AUS","Australia",7,"Queensland",730,"Noosa - Tewantin","",NA,"","Shire","Shire","",""
731,15,"AUS","Australia",7,"Queensland",731,"Noosa Bal","",NA,"","Shire","Shire","",""
732,15,"AUS","Australia",7,"Queensland",732,"Norman Park","",NA,"","Unknown","Unknown","",""
733,15,"AUS","Australia",7,"Queensland",733,"North Ward-Castle Hill","",NA,"","Unknown","Unknown","",""
734,15,"AUS","Australia",7,"Queensland",734,"Northgate","",NA,"","Unknown","Unknown","",""
735,15,"AUS","Australia",7,"Queensland",735,"Nudgee","",NA,"","Unknown","Unknown","",""
736,15,"AUS","Australia",7,"Queensland",736,"Nundah","",NA,"","Unknown","Unknown","",""
737,15,"AUS","Australia",7,"Queensland",737,"Oonoonba-Idalia-Cluden","",NA,"","Unknown","Unknown","",""
738,15,"AUS","Australia",7,"Queensland",738,"Ormeau-Yatala","",NA,"","Unknown","Unknown","",""
739,15,"AUS","Australia",7,"Queensland",739,"Ormiston","",NA,"","Unknown","Unknown","",""
740,15,"AUS","Australia",7,"Queensland",740,"Oxenford-Maudsland","",NA,"","Unknown","Unknown","",""
741,15,"AUS","Australia",7,"Queensland",741,"Oxley","",NA,"","Unknown","Unknown","",""
742,15,"AUS","Australia",7,"Queensland",742,"Pacific Pines-Gaven","",NA,"","Unknown","Unknown","",""
743,15,"AUS","Australia",7,"Queensland",743,"Paddington","",NA,"","Unknown","Unknown","",""
744,15,"AUS","Australia",7,"Queensland",744,"Pallara-Heathwood-Larapinta","",NA,"","Unknown","Unknown","",""
745,15,"AUS","Australia",7,"Queensland",745,"Pallarenda-Shelley Beach","",NA,"","Unknown","Unknown","",""
746,15,"AUS","Australia",7,"Queensland",746,"Palm Beach","",NA,"","Unknown","Unknown","",""
747,15,"AUS","Australia",7,"Queensland",747,"Palm Island","",NA,"","Shire","Shire","",""
748,15,"AUS","Australia",7,"Queensland",748,"Paradise Point-Runaway Bay","",NA,"","Unknown","Unknown","",""
749,15,"AUS","Australia",7,"Queensland",749,"Parkinson-Drewvale","",NA,"","Unknown","Unknown","",""
750,15,"AUS","Australia",7,"Queensland",750,"Parkwood-Arundel","",NA,"","Unknown","Unknown","",""
751,15,"AUS","Australia",7,"Queensland",751,"Paroo","AU.QL.PA",NA,"","Shire","Shire","",""
752,15,"AUS","Australia",7,"Queensland",752,"Peak Downs","AU.QL.PD",NA,"","Shire","Shire","",""
753,15,"AUS","Australia",7,"Queensland",753,"Perry","AU.QL.PE",NA,"","Shire","Shire","",""
754,15,"AUS","Australia",7,"Queensland",754,"Petrie","",NA,"","Unknown","Unknown","",""
755,15,"AUS","Australia",7,"Queensland",755,"Pimlico","",NA,"","Unknown","Unknown","",""
756,15,"AUS","Australia",7,"Queensland",756,"Pimpama-Coomera","",NA,"","Unknown","Unknown","",""
757,15,"AUS","Australia",7,"Queensland",757,"Pine Rivers Bal","AU.QL.PR",NA,"","Shire","Shire","",""
758,15,"AUS","Australia",7,"Queensland",758,"Pinjarra Hills","",NA,"","Unknown","Unknown","",""
759,15,"AUS","Australia",7,"Queensland",759,"Pinkenba-Eagle Farm","",NA,"","Unknown","Unknown","",""
760,15,"AUS","Australia",7,"Queensland",760,"Pittsworth","AU.QL.PI",NA,"","Shire","Shire","",""
761,15,"AUS","Australia",7,"Queensland",761,"Pormpuraaw","AU.QL.PO",NA,"","Community Government Council","Community Government Council","",""
762,15,"AUS","Australia",7,"Queensland",762,"Poruma","",NA,"","Unknown","Unknown","",""
763,15,"AUS","Australia",7,"Queensland",763,"Pullenvale","",NA,"","Unknown","Unknown","",""
764,15,"AUS","Australia",7,"Queensland",764,"Quilpie","AU.QL.QP",NA,"","Shire","Shire","",""
765,15,"AUS","Australia",7,"Queensland",765,"Railway Estate","",NA,"","Unknown","Unknown","",""
766,15,"AUS","Australia",7,"Queensland",766,"Red Hill","",NA,"","Unknown","Unknown","",""
767,15,"AUS","Australia",7,"Queensland",767,"Redcliffe-Scarborough","",NA,"","Unknown","Unknown","",""
768,15,"AUS","Australia",7,"Queensland",768,"Redland Bal","",NA,"","Shire","Shire","",""
769,15,"AUS","Australia",7,"Queensland",769,"Redland Bay","",NA,"","Unknown","Unknown","",""
770,15,"AUS","Australia",7,"Queensland",770,"Richlands","",NA,"","Unknown","Unknown","",""
771,15,"AUS","Australia",7,"Queensland",771,"Richmond","AU.QL.RI",NA,"","Shire","Shire","",""
772,15,"AUS","Australia",7,"Queensland",772,"Riverhills","",NA,"","Unknown","Unknown","",""
773,15,"AUS","Australia",7,"Queensland",773,"Robertson","",NA,"","Unknown","Unknown","",""
774,15,"AUS","Australia",7,"Queensland",774,"Robina","",NA,"","Unknown","Unknown","",""
775,15,"AUS","Australia",7,"Queensland",775,"Rochedale South","",NA,"","Unknown","Unknown","",""
776,15,"AUS","Australia",7,"Queensland",776,"Rochedale","",NA,"","Unknown","Unknown","",""
777,15,"AUS","Australia",7,"Queensland",777,"Rockhampton","AU.QL.RH",NA,"","City","City","",""
778,15,"AUS","Australia",7,"Queensland",778,"Rocklea","",NA,"","Unknown","Unknown","",""
779,15,"AUS","Australia",7,"Queensland",779,"Roma","AU.QL.RM",NA,"","Town","Town","",""
780,15,"AUS","Australia",7,"Queensland",780,"Rosalie - Pt A","",NA,"","Shire","Shire","",""
781,15,"AUS","Australia",7,"Queensland",781,"Rosalie - Pt B","",NA,"","Shire","Shire","",""
782,15,"AUS","Australia",7,"Queensland",782,"Rosslea","",NA,"","Unknown","Unknown","",""
783,15,"AUS","Australia",7,"Queensland",783,"Rothwell-Kippa-Ring","",NA,"","Unknown","Unknown","",""
784,15,"AUS","Australia",7,"Queensland",784,"Rowes Bay-Belgian Gardens","",NA,"","Unknown","Unknown","",""
785,15,"AUS","Australia",7,"Queensland",785,"Runcorn","",NA,"","Unknown","Unknown","",""
786,15,"AUS","Australia",7,"Queensland",786,"Saibai","",NA,"","Unknown","Unknown","",""
787,15,"AUS","Australia",7,"Queensland",787,"Salisbury","",NA,"","Unknown","Unknown","",""
788,15,"AUS","Australia",7,"Queensland",788,"Sandgate","",NA,"","Unknown","Unknown","",""
789,15,"AUS","Australia",7,"Queensland",789,"Sarina","AU.QL.SA",NA,"","Shire","Shire","",""
790,15,"AUS","Australia",7,"Queensland",790,"Seisia","",NA,"","Shire","Shire","",""
791,15,"AUS","Australia",7,"Queensland",791,"Seventeen Mile Rocks","",NA,"","Unknown","Unknown","",""
792,15,"AUS","Australia",7,"Queensland",792,"Shailer Park","",NA,"","Unknown","Unknown","",""
793,15,"AUS","Australia",7,"Queensland",793,"Sheldon-Mt Cotton","",NA,"","Unknown","Unknown","",""
794,15,"AUS","Australia",7,"Queensland",794,"Sherwood","",NA,"","Unknown","Unknown","",""
795,15,"AUS","Australia",7,"Queensland",795,"Slacks Creek","",NA,"","Unknown","Unknown","",""
796,15,"AUS","Australia",7,"Queensland",796,"South Brisbane","",NA,"","Unknown","Unknown","",""
797,15,"AUS","Australia",7,"Queensland",797,"South Townsville","",NA,"","Unknown","Unknown","",""
798,15,"AUS","Australia",7,"Queensland",798,"Southport","",NA,"","Unknown","Unknown","",""
799,15,"AUS","Australia",7,"Queensland",799,"Spring Hill","",NA,"","Unknown","Unknown","",""
800,15,"AUS","Australia",7,"Queensland",800,"Springwood","",NA,"","Unknown","Unknown","",""
801,15,"AUS","Australia",7,"Queensland",801,"St Lucia","",NA,"","Unknown","Unknown","",""
802,15,"AUS","Australia",7,"Queensland",802,"St Pauls","",NA,"","Shire","Shire","",""
803,15,"AUS","Australia",7,"Queensland",803,"Stafford Heights","",NA,"","Unknown","Unknown","",""
804,15,"AUS","Australia",7,"Queensland",804,"Stafford","",NA,"","Unknown","Unknown","",""
805,15,"AUS","Australia",7,"Queensland",805,"Stanthorpe","AU.QL.ST",NA,"","Shire","Shire","",""
806,15,"AUS","Australia",7,"Queensland",806,"Strathpine-Brendale","",NA,"","Unknown","Unknown","",""
807,15,"AUS","Australia",7,"Queensland",807,"Stretton-Karawatha","",NA,"","Unknown","Unknown","",""
808,15,"AUS","Australia",7,"Queensland",808,"Stuart-Roseneath","",NA,"","Unknown","Unknown","",""
809,15,"AUS","Australia",7,"Queensland",809,"Sunnybank Hills","",NA,"","Unknown","Unknown","",""
810,15,"AUS","Australia",7,"Queensland",810,"Sunnybank","",NA,"","Unknown","Unknown","",""
811,15,"AUS","Australia",7,"Queensland",811,"Surfers Paradise","",NA,"","Unknown","Unknown","",""
812,15,"AUS","Australia",7,"Queensland",812,"Taigum-Fitzgibbon","",NA,"","Unknown","Unknown","",""
813,15,"AUS","Australia",7,"Queensland",813,"Tambo","AU.QL.TA",NA,"","Shire","Shire","",""
814,15,"AUS","Australia",7,"Queensland",814,"Tanah Merah","",NA,"","Unknown","Unknown","",""
815,15,"AUS","Australia",7,"Queensland",815,"Tara","AU.QL.TR",NA,"","Shire","Shire","",""
816,15,"AUS","Australia",7,"Queensland",816,"Taringa","",NA,"","Unknown","Unknown","",""
817,15,"AUS","Australia",7,"Queensland",817,"Taroom","AU.QL.TM",NA,"","Shire","Shire","",""
818,15,"AUS","Australia",7,"Queensland",818,"Tarragindi","",NA,"","Unknown","Unknown","",""
819,15,"AUS","Australia",7,"Queensland",819,"The Gap","",NA,"","Unknown","Unknown","",""
820,15,"AUS","Australia",7,"Queensland",820,"Thorneside","",NA,"","Unknown","Unknown","",""
821,15,"AUS","Australia",7,"Queensland",821,"Thornlands","",NA,"","Unknown","Unknown","",""
822,15,"AUS","Australia",7,"Queensland",822,"Thuringowa - Pt A Bal","",NA,"","City","City","",""
823,15,"AUS","Australia",7,"Queensland",823,"Thuringowa - Pt B","",NA,"","City","City","",""
824,15,"AUS","Australia",7,"Queensland",824,"Tiaro","AU.QL.TI",NA,"","Shire","Shire","",""
825,15,"AUS","Australia",7,"Queensland",825,"Tingalpa","",NA,"","Unknown","Unknown","",""
826,15,"AUS","Australia",7,"Queensland",826,"Toowong","",NA,"","Unknown","Unknown","",""
827,15,"AUS","Australia",7,"Queensland",827,"Toowoomba - Central","",NA,"","City","City","",""
828,15,"AUS","Australia",7,"Queensland",828,"Toowoomba - North-East","",NA,"","City","City","",""
829,15,"AUS","Australia",7,"Queensland",829,"Toowoomba - North-West","",NA,"","City","City","",""
830,15,"AUS","Australia",7,"Queensland",830,"Toowoomba - South-East","",NA,"","City","City","",""
831,15,"AUS","Australia",7,"Queensland",831,"Toowoomba - West","",NA,"","City","City","",""
832,15,"AUS","Australia",7,"Queensland",832,"Torres","AU.QL.TO",NA,"","Shire","Shire","",""
833,15,"AUS","Australia",7,"Queensland",833,"Townsville - Pt B","",NA,"","City","City","",""
834,15,"AUS","Australia",7,"Queensland",834,"Ugar","",NA,"","City","City","",""
835,15,"AUS","Australia",7,"Queensland",835,"Umagico","",NA,"","Shire","Shire","",""
836,15,"AUS","Australia",7,"Queensland",836,"Underwood","",NA,"","Unknown","Unknown","",""
837,15,"AUS","Australia",7,"Queensland",837,"Upper Kedron","",NA,"","Unknown","Unknown","",""
838,15,"AUS","Australia",7,"Queensland",838,"Upper Mount Gravatt","",NA,"","Unknown","Unknown","",""
839,15,"AUS","Australia",7,"Queensland",839,"Varsity Lakes","",NA,"","Unknown","Unknown","",""
840,15,"AUS","Australia",7,"Queensland",840,"Victoria Point","",NA,"","Unknown","Unknown","",""
841,15,"AUS","Australia",7,"Queensland",841,"Vincent","",NA,"","Unknown","Unknown","",""
842,15,"AUS","Australia",7,"Queensland",842,"Virginia","",NA,"","Unknown","Unknown","",""
843,15,"AUS","Australia",7,"Queensland",843,"Wacol","",NA,"","Unknown","Unknown","",""
844,15,"AUS","Australia",7,"Queensland",844,"Waggamba","AU.QL.WG",NA,"","Shire","Shire","",""
845,15,"AUS","Australia",7,"Queensland",845,"Wakerley","",NA,"","Unknown","Unknown","",""
846,15,"AUS","Australia",7,"Queensland",846,"Wambo","AU.QL.WB",NA,"","Shire","Shire","",""
847,15,"AUS","Australia",7,"Queensland",847,"Warraber","",NA,"","Unknown","Unknown","",""
848,15,"AUS","Australia",7,"Queensland",848,"Warroo","AU.QL.WR",NA,"","Shire","Shire","",""
849,15,"AUS","Australia",7,"Queensland",849,"Warwick - Central","",NA,"","Shire","Shire","",""
850,15,"AUS","Australia",7,"Queensland",850,"Warwick - East","",NA,"","Shire","Shire","",""
851,15,"AUS","Australia",7,"Queensland",851,"Warwick - North","",NA,"","Shire","Shire","",""
852,15,"AUS","Australia",7,"Queensland",852,"Warwick - West","",NA,"","Shire","Shire","",""
853,15,"AUS","Australia",7,"Queensland",853,"Waterford West","",NA,"","Unknown","Unknown","",""
854,15,"AUS","Australia",7,"Queensland",854,"Wavell Heights","",NA,"","Unknown","Unknown","",""
855,15,"AUS","Australia",7,"Queensland",855,"Weipa","",NA,"","Town","Town","",""
856,15,"AUS","Australia",7,"Queensland",856,"Wellington Point","",NA,"","Unknown","Unknown","",""
857,15,"AUS","Australia",7,"Queensland",857,"West End","",NA,"","Unknown","Unknown","",""
858,15,"AUS","Australia",7,"Queensland",858,"Westlake","",NA,"","Unknown","Unknown","",""
859,15,"AUS","Australia",7,"Queensland",859,"Whitsunday","AU.QL.WH",NA,"","Shire","Shire","",""
860,15,"AUS","Australia",7,"Queensland",860,"Willawong","",NA,"","Unknown","Unknown","",""
861,15,"AUS","Australia",7,"Queensland",861,"Wilston","",NA,"","Unknown","Unknown","",""
862,15,"AUS","Australia",7,"Queensland",862,"Windsor","",NA,"","Unknown","Unknown","",""
863,15,"AUS","Australia",7,"Queensland",863,"Winton","AU.QL.WI",NA,"","Shire","Shire","",""
864,15,"AUS","Australia",7,"Queensland",864,"Wishart","",NA,"","Unknown","Unknown","",""
865,15,"AUS","Australia",7,"Queensland",865,"Wolffdene-Bahrs Scrub","",NA,"","Unknown","Unknown","",""
866,15,"AUS","Australia",7,"Queensland",866,"Wondai","AU.QL.WD",NA,"","Shire","Shire","",""
867,15,"AUS","Australia",7,"Queensland",867,"Woocoo","AU.QL.WC",NA,"","Shire","Shire","",""
868,15,"AUS","Australia",7,"Queensland",868,"Woodridge","",NA,"","Unknown","Unknown","",""
869,15,"AUS","Australia",7,"Queensland",869,"Woolloongabba","",NA,"","Unknown","Unknown","",""
870,15,"AUS","Australia",7,"Queensland",870,"Wooloowin","",NA,"","Unknown","Unknown","",""
871,15,"AUS","Australia",7,"Queensland",871,"Woorabinda","AU.QL.WO",NA,"","Aboriginal Council","Aboriginal Council","",""
872,15,"AUS","Australia",7,"Queensland",872,"Worongary-Tallai","",NA,"","Unknown","Unknown","",""
873,15,"AUS","Australia",7,"Queensland",873,"Wujal Wujal","AU.QL.WW",NA,"","Community Government Council","Community Government Council","",""
874,15,"AUS","Australia",7,"Queensland",874,"Wulguru","",NA,"","Unknown","Unknown","",""
875,15,"AUS","Australia",7,"Queensland",875,"Wynnum West","",NA,"","Unknown","Unknown","",""
876,15,"AUS","Australia",7,"Queensland",876,"Wynnum","",NA,"","Unknown","Unknown","",""
877,15,"AUS","Australia",7,"Queensland",877,"Yarrabah","AU.QL.YA",NA,"","Community Government Council","Community Government Council","",""
878,15,"AUS","Australia",7,"Queensland",878,"Yeerongpilly","",NA,"","Unknown","Unknown","",""
879,15,"AUS","Australia",7,"Queensland",879,"Yeronga","",NA,"","Unknown","Unknown","",""
880,15,"AUS","Australia",7,"Queensland",880,"Yorke","",NA,"","Unknown","Unknown","",""
881,15,"AUS","Australia",7,"Queensland",881,"Zillmere","",NA,"","Unknown","Unknown","",""
882,15,"AUS","Australia",8,"South Australia",882,"Adelaide Hills-Bal","",NA,"","District Council","District Council","",""
883,15,"AUS","Australia",8,"South Australia",883,"Adelaide Hills --Central","",NA,"","District Council","District Council","",""
884,15,"AUS","Australia",8,"South Australia",884,"Adelaide Hills - North","",NA,"","District Council","District Council","",""
885,15,"AUS","Australia",8,"South Australia",885,"Adelaide Hills -Ranges","",NA,"","District Council","District Council","",""
886,15,"AUS","Australia",8,"South Australia",886,"Adelaide","AU.SA.AD",NA,"","City","City","",""
887,15,"AUS","Australia",8,"South Australia",887,"Alexandrina- Strathalbyn","",NA,"","District Council","District Council","",""
888,15,"AUS","Australia",8,"South Australia",888,"Alexandrina - Coastal","",NA,"","District Council","District Council","",""
889,15,"AUS","Australia",8,"South Australia",889,"Anangu Pitjantjatjara","",NA,"","Aboriginal Council","Aboriginal Council","",""
890,15,"AUS","Australia",8,"South Australia",890,"Barossa  - Angaston","",NA,"","District Council","District Council","",""
891,15,"AUS","Australia",8,"South Australia",891,"Barossa  - Barossa","",NA,"","District Council","District Council","",""
892,15,"AUS","Australia",8,"South Australia",892,"Barossa  - Tanunda","",NA,"","District Council","District Council","",""
893,15,"AUS","Australia",8,"South Australia",893,"Barunga West","AU.SA.BW",NA,"","District Council","District Council","",""
894,15,"AUS","Australia",8,"South Australia",894,"Berri & Barmera  - Barmera","",NA,"","District Council","District Council","",""
895,15,"AUS","Australia",8,"South Australia",895,"Berri & Barmera  - Berri","",NA,"","District Council","District Council","",""
896,15,"AUS","Australia",8,"South Australia",896,"Burnside - North-East","",NA,"","City","City","",""
897,15,"AUS","Australia",8,"South Australia",897,"Burnside  - South-West","",NA,"","City","City","",""
898,15,"AUS","Australia",8,"South Australia",898,"Campbelltown - East","",NA,"","City","City","",""
899,15,"AUS","Australia",8,"South Australia",899,"Campbelltown - West","",NA,"","City","City","",""
900,15,"AUS","Australia",8,"South Australia",900,"Ceduna","AU.SA.CE",NA,"","District Council","District Council","",""
901,15,"AUS","Australia",8,"South Australia",901,"Charles Sturt - Coastal","",NA,"","City","City","",""
902,15,"AUS","Australia",8,"South Australia",902,"Charles Sturt - Inner East","",NA,"","City","City","",""
903,15,"AUS","Australia",8,"South Australia",903,"Charles Sturt - Inner West","",NA,"","City","City","",""
904,15,"AUS","Australia",8,"South Australia",904,"Charles Sturt - North-East","",NA,"","City","City","",""
905,15,"AUS","Australia",8,"South Australia",905,"Clare and Gilbert Valleys","AU.SA.CG",NA,"","District Council","District Council","",""
906,15,"AUS","Australia",8,"South Australia",906,"Cleve","AU.SA.CL",NA,"","District Council","District Council","",""
907,15,"AUS","Australia",8,"South Australia",907,"Coober Pedy","AU.SA.CP",NA,"","District Council","District Council","",""
908,15,"AUS","Australia",8,"South Australia",908,"Copper Coast","AU.SA.CC",NA,"","District Council","District Council","",""
909,15,"AUS","Australia",8,"South Australia",909,"Elliston","AU.SA.EL",NA,"","District Council","District Council","",""
910,15,"AUS","Australia",8,"South Australia",910,"Flinders Ranges","AU.SA.FR",NA,"","District Council","District Council","",""
